Case ID;CSAT Rated Group Name;Group Name History;RESOLUTION GROUPS;RESOLUTION GROUPS BUCKETS;RESOLUTION TIME (Days);RESOLVED IN SLA;ISSUE CLASSIFICATION;FIRST TOUCH RESOLUTION;CSAT Rating Received;CLASSIFICATION;Start of Month
5008W00001J6EwEQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,2;1;Account Onboarding :: Entity and Identity Data;1;4;PROMOTER;1/3/2024 00:00
5008W00001J6g3nQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Account Onboarding :: Entity and Identity Data;1;2;DETRACTOR;1/3/2024 00:00
5008W00001J6g4yQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Account General :: Unprompted Identity or Entity data update;1;4;PROMOTER;1/3/2024 00:00
5008W00001J6g5DQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,4;1;Account Onboarding :: Account Country Availability;1;4;PROMOTER;1/3/2024 00:00
5008W00001J6gQNQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2024 00:00
5008W00001J6HKeQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Other :: No question;1;2;DETRACTOR;1/3/2024 00:00
5008W00001J6hNJQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Third Party Integrations;1;4;PROMOTER;1/3/2024 00:00
5008W00001J6Ig0QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Customer Updates;0;3;DETRACTOR;1/3/2024 00:00
5008W00001J6mJqQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2024 00:00
5008W00001J6NCYQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/3/2024 00:00
5008W00001J6V4sQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,3;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/3/2024 00:00
5008W00001J6vcMQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;1;4;PROMOTER;1/3/2024 00:00
5008W00001J6VkSQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Terminal :: Integration and Onboarding;1;1;DETRACTOR;1/3/2024 00:00
5008W00001J6vrBQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Declines and Payment Statuses;0;5;PROMOTER;1/3/2024 00:00
5008W00001J6Xg2QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JihmHQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;End User Queries :: ;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JihndQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Dispute;0;5;PROMOTER;1/3/2024 00:00
5008W00001JilAjQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/3/2024 00:00
5008W00001JiuhvQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,3;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2024 00:00
5008W00001JivjcQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;0;2;DETRACTOR;1/3/2024 00:00
5008W00001JixhoQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Account General :: Login;1;4;PROMOTER;1/3/2024 00:00
5008W00001JixOfQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/3/2024 00:00
5008W00001Jj7kvQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Connect Accounts :: Onboarding;0;4;PROMOTER;1/3/2024 00:00
5008W00001Jj8ZXQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Account Onboarding :: Entity and Identity Data;1;3;DETRACTOR;1/3/2024 00:00
5008W00001Jj9nqQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Billing :: Subscriptions;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjA2lQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Account Onboarding :: Entity and Identity Data;1;3;DETRACTOR;1/3/2024 00:00
5008W00001Jja6WQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Third Party Integrations;0;2;DETRACTOR;1/3/2024 00:00
5008W00001Jja6ZQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,3;1;Account Onboarding :: Entity and Identity Data;1;2;DETRACTOR;1/3/2024 00:00
5008W00001JjBzIQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2024 00:00
5008W00001JjD3aQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Third Party Integrations;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JjIt7QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2024 00:00
5008W00001Jjk0bQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjkghQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,3;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjkgXQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjkxfQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;1;4;PROMOTER;1/3/2024 00:00
5008W00001JjljwQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjLKjQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjlQnQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjmO1QAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjPHtQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Billing :: Subscriptions;1;2;DETRACTOR;1/3/2024 00:00
5008W00001JjpypQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjQHXQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;2,0;1;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/3/2024 00:00
5008W00001JjQoeQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Payments :: Other;1;4;PROMOTER;1/3/2024 00:00
5008W00001JjRBTQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JjS7bQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,7;1;Payouts :: Bank Account and Card;1;3;DETRACTOR;1/3/2024 00:00
5008W00001Jjv25QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,6;1;Payouts :: Payout Status;1;4;PROMOTER;1/3/2024 00:00
5008W00001JjxfvQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;0;4;PROMOTER;1/3/2024 00:00
5008W00001JjxQGQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Authorization and/or Capture;0;4;PROMOTER;1/3/2024 00:00
5008W00001JjYHZQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2024 00:00
5008W00001JjzO1QAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Unprompted Identity or Entity data update;1;4;PROMOTER;1/3/2024 00:00
5008W00001Jk1ezQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,1;1;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/3/2024 00:00
5008W00001Jk1o6QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Financial Reports :: Balance Report;1;2;DETRACTOR;1/4/2024 00:00
5008W00001Jk3HEQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Starting on Stripe;1;5;PROMOTER;1/3/2024 00:00
5008W00001JkCkDQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Account Onboarding :: Entity and Identity Data;0;2;DETRACTOR;1/3/2024 00:00
5008W00001JkDKWQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JkDTtQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Customer Updates;0;5;PROMOTER;1/3/2024 00:00
5008W00001Jkep1QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,2;1;Connect Accounts :: Onboarding;1;5;PROMOTER;1/4/2024 00:00
5008W00001JkEQmQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Refund;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkEQTQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Availability;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkeUrQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Other;1;5;PROMOTER;1/3/2024 00:00
5008W00001JkhOeQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Account Country Availability;1;4;PROMOTER;1/4/2024 00:00
5008W00001JkkvuQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Bank Account and Card;1;4;PROMOTER;1/4/2024 00:00
5008W00001JkQE1QAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Connect Fund Flows :: Other;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkR1pQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Financial Reports :: Payment Fee Reports;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkrkXQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Refund;1;4;PROMOTER;1/4/2024 00:00
5008W00001JkS4AQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;1;2;DETRACTOR;1/3/2024 00:00
5008W00001JkT5lQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Configuration;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkTqlQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Customer Updates;1;1;DETRACTOR;1/3/2024 00:00
5008W00001JktuDQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;3,6;0;Checkout :: General Capabilities;0;4;PROMOTER;1/4/2024 00:00
5008W00001JkU6AQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;5;PROMOTER;1/3/2024 00:00
5008W00001JkVm2QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Billing :: Customer Updates;0;2;DETRACTOR;1/3/2024 00:00
5008W00001JkY0QQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,7;1;Account General :: Third Party Integrations;0;4;PROMOTER;1/3/2024 00:00
5008W00001Jl0FTQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,9;1;Account General :: Multiple Account Management;1;5;PROMOTER;1/4/2024 00:00
5008W00001Jl7HPQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Other;1;5;PROMOTER;1/4/2024 00:00
5008W00001Jl9ZHQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Other :: Other;1;4;PROMOTER;1/4/2024 00:00
5008W00001JlcfmQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Configuration;1;4;PROMOTER;1/4/2024 00:00
5008W00001JlF2tQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;1;DETRACTOR;1/4/2024 00:00
5008W00001JlgzrQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/4/2024 00:00
5008W00001JlHAqQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;2;DETRACTOR;1/4/2024 00:00
5008W00001JlhbEQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: User Email Notifications;1;2;DETRACTOR;1/4/2024 00:00
5008W00001JlhNnQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Refund;0;5;PROMOTER;1/4/2024 00:00
5008W00001JliIKQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;5;PROMOTER;1/4/2024 00:00
5008W00001Jln0tQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Account General :: End-User Email Notifications;1;5;PROMOTER;1/4/2024 00:00
5008W00001JloGsQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Unprompted Identity or Entity data update;1;5;PROMOTER;1/4/2024 00:00
5008W00001JlPUBQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Financial Reports :: Payout Reconciliation Report;1;5;PROMOTER;1/4/2024 00:00
5008W00001JlT1YQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Payouts :: Payout Status;0;1;DETRACTOR;1/4/2024 00:00
5008W00001JlTHAQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Issuing :: Balance and Funding;0;2;DETRACTOR;1/4/2024 00:00
5008W00001JlU1JQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Unprompted Identity or Entity data update;1;5;PROMOTER;1/4/2024 00:00
5008W00001JlYRMQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;3;DETRACTOR;1/4/2024 00:00
5008W00001Jm0CfQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Payments :: Pricing;1;4;PROMOTER;1/4/2024 00:00
5008W00001Jm5wFQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;1,0;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/4/2024 00:00
5008W00001Jm6jZQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;5;PROMOTER;1/4/2024 00:00
5008W00001Jm8n6QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Pricing;1;5;PROMOTER;1/4/2024 00:00
5008W00001Jmaj7QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,4;1;Account General :: End-User Email Notifications;0;5;PROMOTER;1/4/2024 00:00
5008W00001JmaNbQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,4;1;Invoices :: Creating and sending an invoice;1;2;DETRACTOR;1/4/2024 00:00
5008W00001JmcXFQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/4/2024 00:00
5008W00001JmdrVQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Starting on Stripe;1;5;PROMOTER;1/4/2024 00:00
5008W00001JmdXkQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: API Keys;0;5;PROMOTER;1/4/2024 00:00
5008W00001Jme4ZQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Account Onboarding :: Account Country Availability;1;1;DETRACTOR;1/4/2024 00:00
5008W00001JmeUwQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Data and Privacy;1;5;PROMOTER;1/4/2024 00:00
5008W00001JmgTDQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Onboarding;1;5;PROMOTER;1/4/2024 00:00
5008W00001Jmm6sQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Account Onboarding :: Account Approval State;1;3;DETRACTOR;1/4/2024 00:00
5008W00001JmnsIQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Declines and Payment Statuses;1;3;DETRACTOR;1/4/2024 00:00
5008W00001JmQzhQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,4;1;Payments :: Pricing;1;5;PROMOTER;1/4/2024 00:00
5008W00001KbersQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Payments :: Declines and Payment Statuses;0;4;PROMOTER;1/5/2024 00:00
5008W00001KbfjfQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,3;1;Payouts :: Payout Status;1;2;DETRACTOR;1/5/2024 00:00
5008W00001KbglbQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;2;DETRACTOR;1/5/2024 00:00
5008W00001KbGqJQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Status;1;5;PROMOTER;1/5/2024 00:00
5008W00001KbhfVQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Login;1;5;PROMOTER;1/5/2024 00:00
5008W00001KbIKEQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;5;PROMOTER;1/5/2024 00:00
5008W00001KbILrQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/5/2024 00:00
5008W00001KbiPcQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,6;1;Account General :: Login;1;4;PROMOTER;1/5/2024 00:00
5008W00001KbJp8QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Debits and Negative Balances;1;5;PROMOTER;1/5/2024 00:00
5008W00001KbS7kQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Status;1;4;PROMOTER;1/5/2024 00:00
5008W00001KbSZ0QAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kbv18QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,4;1;Terminal :: Integration and Onboarding;1;5;PROMOTER;1/5/2024 00:00
5008W00001KbwiSQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Starting on Stripe;0;4;PROMOTER;1/5/2024 00:00
5008W00001KbyCeQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,8;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2024 00:00
5008W00001KbYlRQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kbz6IQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Branding;0;2;DETRACTOR;1/5/2024 00:00
5008W00001Kc1MoQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Stripe Tax :: Other;0;5;PROMOTER;1/5/2024 00:00
5008W00001Kc272QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Account Closure;1;3;DETRACTOR;1/5/2024 00:00
5008W00001KceKiQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: User Email Notifications;1;5;PROMOTER;1/5/2024 00:00
5008W00001KcjeWQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Reconciliation;1;4;PROMOTER;1/5/2024 00:00
5008W00001KcmG8QAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Account Closure;1;4;PROMOTER;1/5/2024 00:00
5008W00001KcQ5OQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Login;0;4;PROMOTER;1/5/2024 00:00
5008W00001KcQn1QAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Invoices :: Creating and sending an invoice;1;2;DETRACTOR;1/5/2024 00:00
5008W00001KctrWQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kcu29QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Billing :: General Capabilities;0;5;PROMOTER;1/5/2024 00:00
5008W00001KcX6tQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Starting on Stripe;1;2;DETRACTOR;1/5/2024 00:00
5008W00001Kd4hlQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kdc2MQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Subscriptions;1;5;PROMOTER;1/5/2024 00:00
5008W00001KdJTdQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Bank Account and Card;1;4;PROMOTER;1/5/2024 00:00
5008W00001KdJWXQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Declines and Payment Statuses;1;4;PROMOTER;1/5/2024 00:00
5008W00001KdkYWQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Configuration;1;5;PROMOTER;1/5/2024 00:00
5008W00001KdlJfQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Refund;1;5;PROMOTER;1/5/2024 00:00
5008W00001KdnU9QAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Link :: Purchase Related;1;3;DETRACTOR;1/5/2024 00:00
5008W00001KdowaQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;4;PROMOTER;1/5/2024 00:00
5008W00001KdOXJQA3;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Status;1;4;PROMOTER;1/5/2024 00:00
5008W00001KdpzbQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/5/2024 00:00
5008W00001Ke6OvQAJ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Login;1;1;DETRACTOR;1/5/2024 00:00
5008W00001KeFQ0QAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Coupons;0;3;DETRACTOR;1/5/2024 00:00
5008W00001KeiCRQAZ;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Connect Accounts :: Account Capabilities;1;2;DETRACTOR;1/5/2024 00:00
5008W00001KeRPnQAN;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,7;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kes1dQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Status;1;4;PROMOTER;1/5/2024 00:00
5008W00001KeVnzQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Unprompted Identity or Entity data update;1;1;DETRACTOR;1/5/2024 00:00
5008W00001KeZivQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Login;0;2;DETRACTOR;1/5/2024 00:00
5008W00001Kf236QAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Status;1;5;PROMOTER;1/5/2024 00:00
5008W00001Kf5iKQAR;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Debits and Negative Balances;1;4;PROMOTER;1/5/2024 00:00
5008W00001Kf9saQAB;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Configuration;1;5;PROMOTER;1/5/2024 00:00
5008W00001KfH9fQAF;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;5;PROMOTER;1/5/2024 00:00
5008W00001KfH9QQAV;FR Support T1;FR Support T1,FR Support T1;2;B: 2 GROUPS;0,0;1;Link :: Account Deletion;1;5;PROMOTER;1/5/2024 00:00
